2877;张安珂;18800135618;26.88;
2878;张颖;18886674063;35.80;
2879;赵寅州;18888861002;10.64;
2880;朱蕊萌;18827016467;36.30;
2881;曹霞;18876411265;79.21;
2882;陈紫巍;18832330560;25.32;
2883;邓和芳;18836613124;53.08;
2884;姜梦婷;18845802865;92.72;
2885;李璇;18810716084;32.15;
2886;刘洁;18848480333;92.00;
2887;刘明玥;18854174561;58.31;
2888;冒鑫;18834778578;13.37;
2889;任湘丽;18881811076;11.53;
2890;索慧书;18838442463;35.34;
2891;汪海兰;18853336053;64.84;
2892;王碧莹;18841365154;21.43;
2893;王佳旭;18885343310;83.12;
2894;夏宛莹;18805548205;10.80;
2895;徐昌铭;18822446041;76.31;
2896;叶晨;18800162035;25.18;
2897;余悦;18878461650;67.88;
2898;岳炎;18864141605;74.81;
2899;赵明月;18868630406;15.58;
2900;左小雨;18872400665;6.68;
2901;代姚;18864632761;32.24;
2902;戴天;18821456663;21.20;
2903;黄行健;18821046666;73.52;
2904;李娟;18818827055;90.02;
2905;卢海崴;18807031467;52.81;
2906;马旭辉;18868673802;69.66;
2907;彭涛;18847473566;77.84;
2908;钱超逸;18845685645;63.35;
2909;钱慧兰;18855722415;46.20;
2910;强璐;18830487246;1.50;
2911;石砚舟;18831583013;94.56;
2912;台延鑫;18810046182;78.74;
2913;王婧瑶;18836700282;73.78;
2914;王静;18834542030;40.82;
2915;韦玲丽;18847854778;84.74;
2916;卫冬;18886785780;63.46;
2917;温晓;18854183668;88.70;
2918;吴涛;18810242056;100.24;
2919;肖媚芳;18802100552;8.31;
2920;薛鑫;18834633356;27.26;
2921;张德鑫;18807603627;31.74;
2922;张亮恺;18888446625;23.04;
2923;张煜东;18878530516;85.23;
2924;曹植坚;18828518378;13.83;
2925;陈晨;18855666704;2.65;
2926;黄一清;18867278648;39.82;
2927;嵇婷;18872481422;65.50;
2928;李凤昌;18831438147;47.38;
2929;李建国;18876211721;85.54;
2930;孙宸;18884178772;81.17;
2931;孙禄康;18833654318;96.72;
2932;谭立璘;18808651250;57.53;
2933;王婕;18838577122;24.01;
2934;王美琪;18807613528;17.20;
2935;王子;18845217406;78.40;
2936;魏涛;18877586807;29.37;
2937;赵云海;18827253162;77.67;
2938;贺一凡;18871353433;86.74;
2939;刘波;18885587126;77.07;
2940;饶淑梅;18847846883;8.04;
2941;张菁菁;18811305823;78.67;
2942;张昕;18871825187;18.62;
2943;郑童;18807524585;98.36;
2944;丁懿;18838045506;16.10;
2945;姜晨伟;18800003237;24.01;
2946;陆治州;18817030831;25.37;
2947;王瑾旸;18822502772;61.44;
2948;王少腾;18857823434;6.72;
2949;王潇;18873788170;95.18;
2950;韦奕;18850130674;83.54;
2951;徐克禹;18858265538;86.23;
2952;许坚;18808117567;15.75;
2953;薛宇昂;18821351470;5.11;
2954;叶璞钰;18848484830;91.34;
2955;周吻;18844246326;93.58;
2956;王小霖;18882037206;50.16;
2957;温忱炜;18806576360;79.78;
2958;吴凡;18888831174;98.80;
2959;吴曼;18823767438;2.48;
2960;吴婷;18807186310;42.47;
2961;徐欣;18860730457;2.67;
2962;周高其;18817851518;23.76;
2963;何心玥;18877736230;88.02;
2964;黄超;18824143372;78.02;
2965;黄梦超;18873142865;19.47;
2966;刘泽华;18866560457;29.84;
2967;陆云枫;18880266207;70.34;
2968;苌名起;18807627633;49.87;
2969;陈汇润;18850713027;69.74;
2970;董煜倩;18836632234;24.14;
2971;杜明轩;18828532247;95.10;
2972;高皓轩;18832873552;67.68;
2973;贡宝连;18851233443;97.22;
2974;胡正;18830456457;78.02;
2975;靳少恩;18868470225;84.86;
2976;李朕;18814553826;63.21;
2977;梁锦汉;18858024277;48.16;
2978;刘硕;18834432858;84.37;
2979;施敏吉;18882341316;14.08;
2980;孙达飞;18818447243;83.36;
2981;唐江山;18811320525;61.53;
2982;王含;18846868563;61.54;
2983;王新;18851074560;55.37;
2984;徐耀;18822461307;29.84;
2985;薛依伦;18838025248;48.36;
2986;阎朔;18855330708;64.64;
2987;杨志龙;18808715560;39.77;
2988;范敬雅;18831033772;20.51;
2989;武方亮;18871041677;53.08;
2990;杨硕;18820337604;19.03;
2991;姚照千;18824378745;34.48;
2992;于心澄;18833412158;54.88;
2993;张家梁;18877236675;50.87;
2994;鲍江涵;18868224315;31.17;
2995;曹媛;18827637540;89.33;
2996;陈波;18845530434;80.64;
2997;陈香田;18861076306;16.53;
2998;陈志宇;18866771343;26.13;
2999;程鹏涛;18817812622;45.50;
3000;储继;18855185727;81.00;
3001;高章然;18855765866;24.33;
3002;侯文滔;18851117218;44.23;
3003;孔祥旭;18835212563;68.24;
3004;李昌贵;18888541005;4.87;
3005;廉龙;18844000848;14.05;
3006;林东景;18828471146;45.55;
3007;林鸿灵;18845131134;19.16;
3008;刘庆;18811766725;48.64;
3009;陆思齐;18834030188;52.60;
3010;骆叶成;18857066361;35.40;
3011;马昊东;18812410470;70.76;
3012;钱进;18860636740;54.77;
3013;施泽宇;18850231678;47.61;
3014;王聪;18828431760;43.30;
3015;王军军;18824782448;13.30;
3016;王凯;18885557346;5.07;
3017;王晓梦;18862775307;99.65;
3018;王治旻;18856552405;40.03;
3019;温文俊;18827157861;97.51;
3020;武素衡;18860316136;88.63;
3021;夏思宇;18881476063;38.04;
3022;相英;18800821408;84.71;
3023;项荣欣;18862502287;53.14;
3024;徐伟;18848687882;95.35;
3025;闫胜楠;18807517762;78.27;
3026;严坤;18880587308;60.71;
3027;杨自欣;18815404338;82.27;
3028;尹紫裕;18811055768;9.57;
3029;俞杭;18875724415;26.84;
3030;喻祥敏;18820252044;39.84;
3031;恽鑫杰;18824235237;38.58;
3032;张潘;18848264313;29.64;
3033;张天琦;18885625272;1.65;
3034;张勇;18830654236;71.63;
3035;郑航;18866581201;23.06;
3036;周恺元;18816080223;48.38;
3037;周璇;18807843528;94.66;
3038;朱伟;18846113388;95.42;
3039;朱雨剑;18810056616;88.35;
3040;左泽文;18853633775;98.53;
3041;陈亮;18883434604;11.68;
3042;陈文天;18851547822;1.56;
3043;范文之;18810248253;71.76;
3044;宫门阳;18864654575;31.64;
3045;龚子维;18817062612;17.05;
3046;胡博伦;18872503475;52.56;
3047;黄俊杰;18871853610;34.04;
3048;金梦;18803746128;16.20;
3049;李澔翔;18805303700;30.37;
3050;刘宸;18845807686;49.03;
3051;刘尧鑫;18840266218;25.55;
3052;刘志鹏;18843483808;44.55;
3053;骆耀东;18877846747;7.02;
3054;马晴晴;18814036805;31.06;
3055;彭尧吟;18834408182;71.24;
3056;宋人杰;18801824246;79.27;
3057;王泽俊;18826534568;89.87;
3058;王泽林;18860565741;26.37;
3059;温梅;18824215181;31.80;
3060;翁经锴;18884764331;69.50;
3061;向腾;18835427454;79.05;
3062;杨可欣;18850206083;43.26;
3063;杨彰昭;18841201637;29.58;
3064;姚景瑜;18832766812;80.56;
3065;张肖伟;18878843412;94.83;
3066;赵玉萍;18858637143;16.41;
3067;朱宏艺;18808112016;93.32;
3068;崔煜;18858016235;92.31;
3069;郭子靖;18815055604;90.10;
3070;洪毓良;18800462313;86.20;
3071;姬庆;18834473117;29.41;
3072;李文瀚;18887351477;29.52;
3073;林晨;18823584253;71.36;
3074;刘志兴;18863164328;9.21;
3075;秦政源;18848355517;28.48;
3076;邵玉豪;18843326881;77.41;
3077;孙韩超;18852624457;3.05;
3078;谢杰;18854086744;69.73;
3079;徐剑秋;18824134484;36.34;
3080;张佩瑜;18882400435;52.11;
3081;顾杰;18878085456;83.47;
3082;潘越;18880670344;45.12;
3083;盛卉;18862450405;41.13;
3084;王昶苏;18877753607;71.85;
3085;王留锁;18864543020;88.07;
3086;项董芳;18885126027;82.52;
3087;周一凡;18823276133;17.47;
3088;罗晴雨;18823886840;82.71;
3089;郁辉;18864711001;8.34;
3090;敖维;18852733870;75.75;
3091;蔡志远;18864516064;89.26;
3092;曾昭源;18847063021;81.87;
3093;陈景明;18824726066;61.81;
3094;程润;18803712863;67.34;
3095;戴娜;18866410812;71.56;
3096;范鹏飞;18814862825;54.08;
3097;冯雪含;18827040628;33.06;
3098;符旭;18846502755;27.14;
3099;郭东洁;18863315357;59.03;
3100;何海佟;18828481676;32.35;
3101;黄正平;18821884466;14.21;
3102;蒋文超;18863172407;42.58;
3103;李梦梦;18817884401;92.27;
3104;李启远;18877607047;74.13;
3105;刘久健;18803301313;86.14;
3106;孟庆逍;18862282524;25.68;
3107;裴志鹏;18874455782;96.13;
3108;沙晨晨;18865566170;11.53;
3109;苏文婧;18885240884;5.44;
3110;王超;18872730084;3.67;
3111;王京;18860431511;70.81;
3112;王路;18888382764;26.21;
3113;王木东;18854371370;31.42;
3114;王绪隆;18821816830;15.56;
3115;韦博元;18807640148;36.03;
3116;吴悔;18833387340;42.66;
3117;吴竞宇;18806337700;98.88;
3118;徐璐;18831135027;95.45;
3119;杨昊成;18883125227;57.27;
3120;杨佳晔;18875158702;29.55;
3121;杨玉龙;18885328786;80.40;
3122;姚禹;18811744434;81.34;
3123;于翠红;18867580857;38.87;
3124;俞振华;18835110584;51.52;
3125;张晨曦;18843626264;68.63;
3126;张鹤;18828433870;27.47;
3127;张学禹;18802103155;44.88;
3128;赵越;18871016465;64.80;
3129;郑鉴庭;18856223688;7.35;
3130;朱楚侨;18887825668;63.28;
3131;朱如仙;18848101207;26.64;
3132;朱银军;18811444758;23.32;
3133;朱勇;18800456642;25.50;
3134;韩小雪;18831352228;74.00;
3135;李青;18855121266;23.57;
3136;童小宁;18882140037;29.57;
3137;张宝丽;18833805342;70.31;
3138;张越;18854831547;8.12;
3139;常晨;18858842380;74.10;
3140;陈震昊;18872600183;53.08;
3141;高瑜琦;18874033704;13.76;
3142;户胜浩;18817157857;92.68;
3143;李斐;18884613554;38.72;
3144;李灏宇;18815856650;2.47;
3145;李泽南;18817150627;66.37;
3146;李中月;18830530223;16.27;
3147;梁思宇;18855808401;99.55;
3148;刘星宇;18852840413;38.57;
3149;马瑾瑜;18837331300;90.35;
3150;潘林轩;18815052415;43.71;
3151;盛宇;18853612106;45.07;
3152;孙思娴;18870461013;6.15;
3153;孙伟松;18803704045;81.45;
3154;田元汉;18860250814;60.55;
3155;王俊超;18814436722;52.44;
3156;杨翠;18830758724;77.08;
3157;姚林霞;18862721022;92.65;
3158;阴玉涵;18886127476;87.87;
3159;赵斯蒙;18801632678;32.58;
3160;宗羿;18874750581;13.58;
3161;安磊;18832036278;13.25;
3162;包乾;18886554533;97.00;
3163;鲍悦;18817501831;13.74;
3164;曹鑫;18804621002;62.58;
3165;曹志玮;18810422340;40.58;
3166;曾春晖;18820166524;17.08;
3167;曾进;18861514263;76.30;
3168;曾婧;18807215445;27.15;
3169;曾泽堂;18824646725;75.37;
3170;柴俊涛;18811731250;95.74;
3171;常诚;18817564648;34.46;
3172;陈佳伟;18865207742;86.64;
3173;陈瑾鑫;18883860448;48.08;
3174;陈圣超;18821025870;23.74;
3175;陈汪洋;18853223463;35.80;
3176;陈笑智;18854481661;50.16;
3177;陈盈达;18863406457;10.33;
3178;陈雨诗;18868783222;42.02;
3179;程煦;18827228182;83.74;
3180;董灿;18887703272;98.76;
3181;董陈晨;18875752615;32.71;
3182;董宁宁;18842600563;15.61;
3183;董悠然;18833546062;95.16;
3184;方文强;18847074563;95.85;
3185;冯鑫;18867841577;67.64;
3186;高辉;18845260806;18.73;
3187;高威;18822360777;86.42;
3188;高永伟;18805310583;73.77;
3189;葛明曦;18866584125;28.07;
3190;葛双豪;18862807718;43.81;
3191;顾恒清;18828378518;31.20;
3192;顾云敬;18828627082;9.15;
3193;管梦秋;18887870248;31.12;
3194;郭东奥;18842315106;38.56;
3195;郭慧玲;18843483575;73.18;
3196;郭建朋;18852681634;92.20;
3197;郭雪;18826241060;78.81;
3198;韩淳;18886717606;98.00;
3199;韩鹏飞;18817642817;49.43;
3200;韩奇祺;18816142211;39.50;
3201;韩雅丽;18877533247;100.46;
3202;郝家辉;18860621283;1.86;
3203;郝楠;18834562131;67.02;
3204;何琳;18856522530;43.53;
3205;何鑫;18820648803;39.05;
3206;洪传旺;18804061702;78.52;
3207;洪瑞;18848748618;13.58;
3208;胡成;18876716310;28.84;
3209;胡方凯;18823128054;50.26;
3210;胡滢;18865615102;5.48;
3211;花子岚;18872818668;78.88;
3212;黄涵倩;18823562564;81.22;
3213;黄玲;18848521231;11.73;
3214;黄圣达;18872833400;47.62;
3215;黄振豪;18887424343;76.20;
3216;冀欣欣;18857872325;33.72;
3217;简成成;18867565410;38.27;
3218;江博文;18805741860;15.52;
3219;蒋旭东;18801463552;87.87;
3220;解国欢;18827476718;21.45;
3221;孔德健;18811204757;11.16;
3222;孔敏;18855802254;30.30;
3223;雷莳芳;18874807331;73.10;
3224;冷天阳;18850452520;8.73;
3225;李兵;18881702520;23.81;
3226;李丹丹;18851865068;81.64;
3227;李付鑫;18823384702;36.67;
3228;李灵珺;18808368628;41.71;
3229;李宁;18870007458;25.47;
3230;李沛源;18812576488;24.58;
3231;李秋婷;18815054256;40.86;
3232;李祥祥;18883086185;91.68;
3233;李雪菲;18873237852;20.25;
3234;李阳;18883665887;54.22;
3235;李育坤;18833533082;62.26;
3236;李煜超;18847460568;24.81;
3237;利力;18814026541;13.28;
3238;廉昊;18866650664;5.06;
3239;廖艳艳;18853377046;74.51;
3240;林扬舒;18800521068;80.03;
3241;刘方凯;18831148568;4.20;
3242;刘锦涛;18868462035;52.86;
3243;刘鲁宝;18871117373;24.34;
3244;刘强;18807682634;71.77;
3245;刘涛;18851031207;56.60;
3246;刘岩;18805587678;72.85;
3247;刘洋;18836066816;39.15;
3248;刘颖;18850588202;99.13;
3249;刘至家;18838681152;32.02;
3250;刘子覃;18804438706;62.66;
3251;陆瑶;18884186101;35.31;
3252;罗浩然;18821723684;50.42;
3253;骆融臻;18815441136;69.57;
3254;马传宸;18873877782;61.18;
3255;马春旭;18811106832;83.73;
3256;马腾龙;18861252162;80.26;
3257;马晓玄;18804458461;56.03;
3258;梅杰;18878601664;83.77;
3259;孟腾飞;18814005587;84.35;
3260;倪爽;18844255545;76.75;
3261;宁雪娇;18815720147;20.87;
3262;农堂高;18883530270;100.45;
3263;潘君锴;18851628518;36.21;
3264;潘与成;18858740217;19.41;
3265;蒲瑜琦;18811370862;40.44;
3266;乔洪波;18821416738;52.52;
3267;秦泽民;18882030436;4.68;
3268;任潇彬;18812347331;35.32;
3269;沙浩;18883877614;23.74;
3270;沙星宇;18877401808;18.54;
3271;沈金凤;18817486162;86.16;
3272;司海宁;18836021537;76.11;
3273;宋少行;18877781422;1.31;
3274;谭若骐;18885784057;100.08;
3275;汤力;18883605305;40.44;
3276;唐珊珊;18832248814;89.76;
3277;陶德彬;18808303660;96.21;
3278;童宣平;18874738071;3.40;
3279;汪小发;18886436313;59.71;
3280;汪雪;18867444264;28.44;
3281;王东阳;18872614601;43.05;
3282;王涵;18880472315;37.08;
3283;王嘉祺;18801500661;4.32;
3284;王俊友;18816274408;32.61;
3285;王珺宇;18800840384;12.58;
3286;王培霁;18811620872;81.43;
3287;王涛;18866544534;58.01;
3288;王啸;18840201347;3.72;
3289;王妍;18880848454;53.74;
3290;王玉;18822138214;63.47;
3291;王峥;18858626735;38.67;
3292;王智成;18818051124;86.66;
3293;王子恒;18845610713;72.66;
3294;韦祖策;18828273688;70.24;
3295;魏可松;18810537628;22.77;
3296;吴文兵;18861540707;38.76;
3297;吴骁恺;18858835174;79.87;
3298;伍乐;18871348057;42.68;
3299;夏存舜;18804084716;4.72;
3300;夏睿;18832783423;49.74;
3301;夏文辉;18805168001;86.13;
3302;夏文治;18883281753;17.32;
3303;夏晓喻;18882785240;23.30;
3304;肖云飞;18873317404;54.67;
3305;谢帮敏;18828404715;100.44;
3306;徐鹤;18822415603;100.41;
3307;徐天树;18867570435;81.07;
3308;许栋伟;18884228527;43.83;
3309;许珂磊;18838184047;31.23;
3310;许露佳;18888067356;29.81;
3311;许沛东;18856327734;13.18;
3312;许晓虎;18807102814;41.35;
3313;宣程;18871255177;64.82;
3314;薛文祥;18823572324;33.74;
3315;薛允臻;18843761141;52.08;
3316;闫若松;18888732244;13.36;
3317;严俊杰;18876814844;35.22;
3318;严顺宽;18807872522;53.31;
3319;杨登辉;18800604123;67.30;
3320;杨靖钰;18824745673;75.23;
3321;杨倩柳;18860487417;66.03;
3322;杨素臣;18808448418;26.41;
3323;杨怡承;18837152218;83.22;
3324;张晨;18876032235;89.56;
3325;张聪;18860452410;1.80;
3326;张海东;18868032172;77.36;
3327;张金娟;18874276421;13.08;
3328;张康;18815188133;41.45;
3329;张梦;18834840768;72.15;
3330;张双江;18844380312;27.38;
3331;张苏可;18852226033;44.66;
3332;张显扬;18847102073;97.37;
3333;张小东;18887168641;61.83;
3334;张怡;18828550027;32.05;
3335;张宇昂;18862704237;34.88;
3336;张雨;18851760688;12.61;
3337;张禛鑫;18812532106;20.74;
3338;赵文远;18810717745;24.84;
3339;赵莹莹;18878007046;22.55;
3340;郑奎;18818257507;96.85;
3341;郑桐;18865518348;40.25;
3342;周明;18843612538;47.34;
3343;周宁;18846230371;73.02;
3344;周鹏;18886335337;10.07;
3345;周睿;18820708257;54.40;
3346;周少翔;18835370258;21.67;
3347;周顺祥;18814431060;32.82;
3348;周涛;18851631777;64.01;
3349;周伟诚;18838332836;58.23;
3350;周纬;18863704476;72.81;
3351;周玮璐;18805066338;84.68;
3352;周尧;18823411541;66.65;
3353;周子懿;18851201278;73.02;
3354;朱浩维;18885150065;13.58;
3355;朱辉辉;18876684572;11.31;
3356;朱加宏;18814657804;66.35;
3357;朱静怡;18862217080;99.62;
3358;朱璐;18844203484;61.67;
3359;朱鹏;18820232534;20.54;
3360;朱元甫;18840504624;27.44;
3361;陈媛;18800748282;1.25;
3362;董陈雨;18833177665;97.17;
3363;蒋秋杨;18882814477;57.16;
3364;李胜军;18882512502;83.56;
3365;聂伊婕;18814475110;41.21;
3366;田云飞;18821774666;1.62;
3367;魏挺;18832405364;32.70;
3368;吴赛博;18861702565;3.02;
3369;邢婧婧;18875464278;8.67;
3370;顼晓仪;18877626256;76.86;
3371;杨佳辰;18823488338;63.54;
3372;赵巾一;18880415212;62.87;
3373;周桐;18830101522;5.05;
3374;朱向上;18881046164;17.61;
3375;陈佶安;18854661317;32.41;
3376;陈晓凤;18815163284;44.35;
3377;费翔;18884150546;34.18;
3378;封淑萱;18830838382;48.11;
3379;黄景丰;18871068881;31.86;
3380;季旻;18823885148;55.77;
3381;李若楠;18880218538;78.44;
3382;李妍妍;18842433680;91.10;
3383;吕可中;18801263348;42.78;
3384;孟岩;18844778081;72.01;
3385;潘佳慧;18832745627;7.81;
3386;商尚炀;18881243042;77.10;
3387;粟宇聪;18865161753;87.54;
3388;陶纯玮;18865566553;21.06;
3389;杨帅;18841833352;25.03;
3390;杨鑫;18836082722;69.57;
3391;张航飞;18842773708;30.06;
3392;赵蕴琦;18834545535;40.04;
3393;丁致远;18888765357;51.60;
3394;胡文健;18852580400;85.86;
3395;蒋茼;18801402888;28.30;
3396;李超;18802646054;19.44;
3397;林志诚;18846711278;74.68;
3398;宋文涛;18861365431;60.41;
3399;宋洋洋;18832331034;11.32;
3400;王烽;18807548686;71.12;
3401;王佳辰;18816662750;18.57;
3402;王雪旸;18861840682;32.07;
3403;魏一凡;18853638331;62.16;
3404;薛文嘉;18825123800;27.37;
3405;杨兰;18802020452;61.17;
3406;张帆;18805377605;35.81;
3407;张惠琛;18806120154;49.77;
3408;张森;18850847364;96.87;
3409;张园明;18835762510;98.77;
3410;周胜航;18858778174;55.60;
3411;魏炼;18888788574;36.24;
3412;章王威;18883321066;59.06;
3413;陈彦名;18821754853;57.70;
3414;单雪;18842154066;85.45;
3415;何梦佳;18803365775;6.71;
3416;隆中雯;18820343218;20.76;
3417;苗艺;18875566312;1.24;
3418;杨轩;18840534672;81.20;
3419;张继康;18814653758;50.44;
3420;朱昀瑶;18810046233;58.24;
3421;曾杰;18862352415;14.15;
3422;常耀;18853142737;99.31;
3423;陈可楠;18867811010;18.81;
3424;杜鹏昊;18840408516;53.61;
3425;蒋涛;18887486435;92.52;
3426;靳万友;18840433118;49.53;
3427;李俊;18827252604;15.06;
3428;林康龙;18871456746;94.55;
3429;刘超;18878743444;13.58;
3430;刘伉伉;18802428583;71.63;
3431;陆祖野;18857241276;87.01;
3432;马春良;18802812377;100.01;
3433;任娟;18874142364;30.68;
3434;陶光樊;18826044320;1.63;
3435;王敏;18830468363;90.11;
3436;谢杭烽;18802713130;93.55;
3437;张宇昊;18802110377;81.48;
3438;章颖;18802838730;42.05;
3439;周霄;18805123774;24.82;
3440;周昱;18844245181;4.44;
3441;包洁君;18884252757;65.47;
3442;曹朔;18882348674;19.18;
3443;陈敏;18857145728;16.84;
3444;陈鋆骅;18810785657;76.05;
3445;褚烽;18863672082;28.80;
3446;方迪;18864733761;37.78;
3447;房昌;18815576644;85.54;
3448;冯昱幛;18880162753;76.88;
3449;葛俊良;18865443471;65.16;
3450;古亚柳;18861374351;25.11;
3451;顾建敏;18882652010;26.48;
3452;顾婷婷;18883086245;94.65;
3453;韩祯;18843433133;22.54;
3454;黄婷;18817134836;64.21;
3455;金鑫;18820738328;83.18;
3456;金镇;18851076626;58.86;
3457;李海岳;18884417102;79.32;
3458;李陶铸;18864605430;77.36;
3459;李孜;18816153171;4.72;
3460;凌凯;18880413016;60.81;
3461;鲁超;18838868141;80.32;
3462;栾小维;18877301252;64.80;
3463;罗维峰;18872050558;66.57;
3464;罗星谕;18867815560;99.64;
3465;吕星;18865588572;82.53;
3466;牛唯昱;18850666155;10.50;
3467;彭劲;18847252455;16.16;
3468;齐何山;18860266667;48.47;
3469;盛元;18804517886;68.40;
3470;万如超;18805062267;45.46;
3471;王依明;18873371044;94.32;
3472;王增睿;18811833603;47.28;
3473;吴义涛;18801810368;39.31;
3474;奚凯颖;18841136488;20.32;
3475;徐加露;18877321631;42.53;
3476;徐烨明;18822148102;89.82;
3477;颜涛;18861584136;31.36;
3478;杨涛;18887386284;44.44;
3479;杨文婷;18882345743;54.48;
3480;余建明;18822282316;91.76;
3481;袁芯;18856617661;81.75;
3482;张昊阳;18825625761;95.75;
3483;张琪;18820540236;77.78;
3484;赵玉全;18838080385;87.64;
3485;赵悦;18856731320;88.22;
3486;朱之安;18881001818;82.64;
3487;陈安仙;18885116410;5.22;
3488;陈杉;18877748175;94.50;
3489;程琪;18863221384;89.75;
3490;代倩倩;18851435742;19.01;
3491;高成凤;18851034851;83.18;
3492;李猛;18832116504;47.53;
3493;刘玲;18808476036;71.57;
3494;刘葳;18838844770;10.87;
3495;刘雨彤;18846413415;33.22;
3496;曲俊星;18830041801;3.33;
3497;汪超;18862451504;35.54;
3498;王荣;18805283178;21.83;
3499;颜明皓;18825065657;12.83;
3500;焦一达;18868243587;62.50;
3501;施亦丹;18843476307;93.43;
3502;田笑楠;18831553422;76.64;
3503;王陈瑞;18880782817;55.57;
3504;王蕾;18854255751;34.75;
3505;吴頔;18865805067;7.07;
3506;杨碧环;18875551346;42.14;
3507;张博;18847643252;21.34;
3508;周泉;18860540277;33.12;
3509;陈春芳;18888600182;68.25;
3510;陈施羽;18803304717;52.34;
3511;高蔚;18871666328;11.17;
3512;胡景南;18854846700;66.44;
3513;黄雪姣;18821883464;32.16;
3514;蒋昊;18830183187;37.06;
3515;林雪妮;18885606655;68.41;
3516;缪如炜;18841034317;99.14;
3517;石元萍;18838130024;21.10;
3518;王东瑶;18833534505;92.72;
3519;季迪;18802612827;33.57;
3520;刘祎婷;18802773710;93.08;
3521;王昕桐;18887747706;73.80;
3522;王知飞;18874488155;43.75;
3523;徐天鹏;18812111078;44.58;
3524;杨文;18852640013;99.73;
3525;杨小龙;18887174851;67.71;
3526;姚思燮;18823576415;19.80;
3527;于路源;18823432402;69.65;
3528;郝建宇;18826482580;4.87;
3529;吉磊;18843021064;54.77;
3530;彭丽曼;18823837322;66.68;
3531;赵振鹏;18881778730;84.72;
3532;陈诺;18815133812;8.24;
3533;胡筱磊;18854365051;38.15;
3534;梁耀丹;18873145704;67.78;
3535;赵欣瑶;18803366835;11.36;
3536;杜文静;18814028881;14.38;
3537;黄欣雨;18820010827;52.83;
3538;李卓尔;18800328200;83.74;
3539;夏梦倩;18803467244;59.65;
3540;辛香英;18825730102;5.14;
3541;杨炯;18820127524;89.70;
3542;杨丝桐;18821611171;15.87;
3543;张孝东;18824477376;57.65;
3544;朱韬;18810208585;48.26;
3545;戴向阳;18832244433;48.56;
3546;于心彤;18808318373;59.20;
3547;张雅琦;18888072257;62.02;
3548;张媛媛;18872215008;75.70;
3549;赵培;18852084345;22.15;
3550;周兆婷;18804140224;95.13;
3551;王钰涵;18845025510;94.23;
3552;周满;18873821703;54.22;
3553;吴桐;18860577835;36.08;
3554;张小禾;18836410362;15.61;
3555;刘文玲;18808711050;8.46;
3556;李心悦;18870471503;44.43;
3557;裴清芝;18815510208;88.08;
3558;石珊;18826811007;63.81;
3559;唐静;18862027706;93.32;
3560;杨婷婷;18843527703;6.24;
3561;陈梦婷;18883388768;28.35;
3562;成蕾蓉;18828188171;8.17;
3563;李秋实;18864843258;31.33;
3564;李舟;18843155611;5.85;
3565;刘婉晴;18842660420;77.86;
3566;吴国民;18800228774;54.57;
3567;刘雪梅;18810806766;46.23;
3568;申翠叶;18841376667;12.68;
3569;杨岩;18806375280;3.51;
3570;银鑫;18836116718;3.02;
3571;余萍;18804343828;54.74;
3572;张寒梅;18837601714;84.65;
3573;陈鹏程;18830824726;1.03;
3574;杜亚杰;18822021066;80.51;
3575;李蕊;18841632458;96.64;
3576;闵莞;18847028637;42.56;
3577;陈斐;18815405754;81.12;
3578;丁义;18817301085;52.62;
3579;金美澄;18836680685;39.58;
3580;鞠思成;18842414244;51.04;
3581;李思雨;18854873027;17.18;
3582;刘园园;18805151625;19.23;
3583;卢海涛;18822113026;29.18;
3584;彭号阳;18846434066;42.26;
3585;沈明华;18822450264;43.01;
3586;谭宏宇;18806453871;7.45;
3587;王俊杰;18862007866;72.45;
3588;王晓敏;18816713478;77.54;
3589;杨玫;18830145636;61.12;
3590;袁国育;18843476256;17.12;
3591;赵震;18870216384;28.25;
3592;周璇;18887203166;3.48;
3593;郭昱程;18811360150;99.80;
3594;李鹏;18888344601;32.31;
3595;林知远;18875852714;27.47;
3596;柳娜;18845186806;90.21;
3597;晏旭秀;18874211517;82.82;
3598;常雨濛;18883228147;7.85;
3599;陈修文;18823818225;21.85;
3600;李睿;18888262220;89.62;
3601;吕婧雯;18822675021;95.62;
3602;吕文杰;18875110301;94.50;
3603;宋子豪;18807767080;1.50;
3604;孙晨;18883442014;86.43;
3605;唐诗;18875524333;100.27;
3606;袁伟晨;18882004882;99.11;
3607;张祯祯;18803345677;68.32;
3608;陈月;18856113855;57.30;
3609;傅子健;18840333161;6.54;
3610;黄裕;18802677385;46.30;
3611;姜玥如;18805585134;42.71;
3612;赖君超;18866642305;89.13;
3613;刘婷;18807665785;26.08;
3614;刘宇轩;18868034042;11.72;
3615;马丹洋;18888025362;51.14;
3616;尚合冠;18842818324;12.37;
3617;沈倩倩;18846637253;49.06;
3618;汤淇皓;18886322355;27.02;
3619;汤容;18817388850;93.11;
3620;王洁;18866368256;78.04;
3621;王康曼;18821218586;15.03;
3622;王丽丽;18817526361;38.33;
3623;王彤;18861783284;92.74;
3624;魏可可;18830074706;84.81;
3625;吴伊雯;18845870532;26.30;
3626;徐迪;18846262674;54.87;
3627;薛永康;18815104780;26.11;
3628;叶晨莺;18812486613;13.74;
3629;殷浩然;18871250442;42.17;
3630;赵雪;18813720053;76.72;
3631;林丽;18817050305;99.80;
3632;刘曦言;18833175887;30.78;
3633;马珺茹;18864568861;66.55;
3634;潘晓钦;18824183617;70.28;
